# review_id = validation:DTT-1941-05-13-a-i0035#match-0:9bfc07c678aed3ab
# document_id = DTT-1941-05-13-a-i0035#match-0
# split = validation
# action = kept_gold
# context = a u, 12. Mai. ( DNB.) Wie die Telegraphenagentur der Sowjetunion melde t, hat die sowjetrussische Regierung den
Keystone	B-org.ent.pressagency.keystone	B-org.ent.pressagency.keystone
-	O	O
Press	O	O
hat	O	O
in	O	O
einer	O	O
öffentlichen	O	O

# review_id = validation:FZG-1968-08-02-a-i0007#match-0:7c748b106d943323
# document_id = FZG-1968-08-02-a-i0007#match-0
# split = validation
# action = kept_gold
# context = Verhandlungen. 15 Minuten später bestätigte auch die CTK die Beendigung der Gespräche. Hauptpunkt des tschechoslowakisch
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Verhandlungen	O	O
.	O	O
15	O	O
Minuten	O	O
später	O	O
bestätigte	O	O
auch	O	O
die	O	O
CTK	B-org.ent.pressagency.ctk	B-org.ent.pressagency.ctk
die	O	O
Beendigung	O	O
der	O	O
Gespräche	O	O
.	O	O
Hauptpunkt	O	O
des	O	O
tschechoslowakisch	O	O

# review_id = validation:FZG-1981-05-27-a-i0079#match-0:aebd7da443175a5b
# document_id = FZG-1981-05-27-a-i0079#match-0
# split = validation
# action = kept_gold
# context = ausstrahlen. (cd) Nachdem die « Radio-Television Suisse Romande » (RTSR) an den Comptoir-Ausstellungen des Unterwallis
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
ausstrahlen	O	O
.	O	O
(	O	O
cd	O	O
)	O	O
Nachdem	O	O
die	O	O
«	O	O
Radio	B-org.ent.radiostation.rts	B-org.ent.radiostation.rts
-	I-org.ent.radiostation.rts	I-org.ent.radiostation.rts
Television	I-org.ent.radiostation.rts	I-org.ent.radiostation.rts
Suisse	I-org.ent.radiostation.rts	I-org.ent.radiostation.rts
Romande	I-org.ent.radiostation.rts	I-org.ent.radiostation.rts
»	O	O
(	O	O
RTSR	B-org.ent.radiostation.rts	B-org.ent.radiostation.rts
)	O	O
an	O	O
den	O	O
Comptoir	O	O
-	O	O
Ausstellungen	O	O
des	O	O
Unterwallis	O	O

# review_id = validation:FZG-2000-03-24-a-i0017#match-0:2c657160459ce03a
# document_id = FZG-2000-03-24-a-i0017#match-0
# split = validation
# action = accepted_empty_gold
# context = . Mit der Mehrheit der Staatspolitischen Kommission ( SPK) zeigte sich der Nationalrat besorgt über
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
.	O	O
Mit	O	O
der	O	O
Mehrheit	O	O
der	O	O
Staatspolitischen	O	O
Kommission	O	O
(	O	O
SPK	O	O
)	O	O
zeigte	O	O
sich	O	O
der	O	O
Nationalrat	O	O
besorgt	O	O
über	O	O

# review_id = validation:GDL-1941-10-17-a-i0054#match-0:f4fadc487f8e95cf
# document_id = GDL-1941-10-17-a-i0054#match-0
# split = validation
# action = kept_gold
# context = de radio Prague, 16 octobre. Le Deutsche Nachrichtenburo communique : Tous les habitants de deux quartier
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
de	O	O
radio	O	O
Prague	O	O
,	O	O
16	O	O
octobre	O	O
.	O	O
Le	O	O
Deutsche	B-org.ent.pressagency.dnb	B-org.ent.pressagency.dnb
Nachrichtenburo	I-org.ent.pressagency.dnb	I-org.ent.pressagency.dnb
communique	O	O
:	O	O
Tous	O	O
les	O	O
habitants	O	O
de	O	O
deux	O	O
quartier	O	O

# review_id = validation:GDL-1967-10-28-a-i0172#match-0:67007ffc073e5200
# document_id = GDL-1967-10-28-a-i0172#match-0
# split = validation
# action = kept_gold
# context = décembre. Règlement du concours à demander : POLSKIE RADIO Varsovie, Box 46-Pologne. *
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
décembre	O	O
.	O	O
Règlement	O	O
du	O	O
concours	O	O
à	O	O
demander	O	O
:	O	O
POLSKIE	B-org.ent.radiostation.polskie-radio	B-org.ent.radiostation.polskie-radio
RADIO	I-org.ent.radiostation.polskie-radio	I-org.ent.radiostation.polskie-radio
Varsovie	O	O
,	O	O
Box	O	O
46	O	O
-	O	O
Pologne	O	O
.	O	O
*	O	O

# review_id = validation:GDL-1972-03-24-a-i0157#match-0:f9c8951c4ff6d47a
# document_id = GDL-1972-03-24-a-i0157#match-0
# split = validation
# action = kept_gold
# context = Radio Europe libre et Radio Liberté controversées à Bonn BONN. — Huit députés
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
Radio	B-org.ent.radiostation.radio-free-europe	B-org.ent.radiostation.radio-free-europe
Europe	I-org.ent.radiostation.radio-free-europe	I-org.ent.radiostation.radio-free-europe
libre	I-org.ent.radiostation.radio-free-europe	I-org.ent.radiostation.radio-free-europe
et	O	O
Radio	B-org.ent.radiostation.radio-liberty	B-org.ent.radiostation.radio-liberty
Liberté	I-org.ent.radiostation.radio-liberty	I-org.ent.radiostation.radio-liberty
controversées	O	O
à	O	O
Bonn	O	O
BONN	O	O
.	O	O
—	O	O
Huit	O	O
députés	O	O

# review_id = validation:GDL-1982-11-23-a-i0175#match-0:1700aa05c297ceea
# document_id = GDL-1982-11-23-a-i0175#match-0
# split = validation
# action = kept_gold
# context = de l'Etat, annonce l'Agence albanaise de presse. (Reuter)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
de	O	O
l	O	O
'	O	O
Etat	O	O
,	O	O
annonce	O	O
l	O	O
'	O	O
Agence	B-org.ent.pressagency.ata	B-org.ent.pressagency.ata
albanaise	I-org.ent.pressagency.ata	I-org.ent.pressagency.ata
de	I-org.ent.pressagency.ata	I-org.ent.pressagency.ata
presse	I-org.ent.pressagency.ata	I-org.ent.pressagency.ata
.	O	O
(	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
)	O	O

# review_id = validation:GDL-1989-04-07-a-i0096#match-0:23901918a3ef4a95
# document_id = GDL-1989-04-07-a-i0096#match-0
# split = validation
# action = kept_gold
# context = fonction ecclésiastique à Coire, selon l'Agence de presse internationale catholique (APC). MGR WOLFGANG HAAS, évêque de Coire. (Keystone) Une autre conséquence directe de cette nomination
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
fonction	O	O
ecclésiastique	O	O
à	O	O
Coire	O	O
,	O	O
selon	O	O
l	O	O
'	O	O
Agence	B-org.ent.pressagency.kipa	B-org.ent.pressagency.kipa
de	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
presse	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
internationale	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
catholique	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
(	O	O
APC	B-org.ent.pressagency.kipa	B-org.ent.pressagency.kipa
)	O	O
.	O	O
MGR	O	O
WOLFGANG	O	O
HAAS	O	O
,	O	O
évêque	O	O
de	O	O
Coire	O	O
.	O	O
(	O	O
Keystone	B-org.ent.pressagency.keystone	B-org.ent.pressagency.keystone
)	O	O
Une	O	O
autre	O	O
conséquence	O	O
directe	O	O
de	O	O
cette	O	O
nomination	O	O

# review_id = validation:GDL-1989-04-07-a-i0096#match-0:3e261d566997b686
# document_id = GDL-1989-04-07-a-i0096#match-0
# split = validation
# action = kept_gold
# context = fonction ecclésiastique à Coire, selon l'Agence de presse internationale catholique (APC). MGR WOLFGANG HAAS, évêque de Coire. (Keystone) Une autre conséquence directe de cette nomination
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
fonction	O	O
ecclésiastique	O	O
à	O	O
Coire	O	O
,	O	O
selon	O	O
l	O	O
'	O	O
Agence	B-org.ent.pressagency.kipa	B-org.ent.pressagency.kipa
de	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
presse	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
internationale	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
catholique	I-org.ent.pressagency.kipa	I-org.ent.pressagency.kipa
(	O	O
APC	B-org.ent.pressagency.kipa	B-org.ent.pressagency.kipa
)	O	O
.	O	O
MGR	O	O
WOLFGANG	O	O
HAAS	O	O
,	O	O
évêque	O	O
de	O	O
Coire	O	O
.	O	O
(	O	O
Keystone	B-org.ent.pressagency.keystone	B-org.ent.pressagency.keystone
)	O	O
Une	O	O
autre	O	O
conséquence	O	O
directe	O	O
de	O	O
cette	O	O
nomination	O	O

# review_id = validation:GDL-1989-09-30-a-i0143#match-0:6830a5bc4a8b5c79
# document_id = GDL-1989-09-30-a-i0143#match-0
# split = validation
# action = accepted_empty_gold
# context = en Chine qui sera célébré dimanche. Le Xinhua Daily précise, dans son édition reçue vendredi
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
en	O	O
Chine	O	O
qui	O	O
sera	O	O
célébré	O	O
dimanche	O	O
.	O	O
Le	O	O
Xinhua	O	O
Daily	O	O
précise	O	O
,	O	O
dans	O	O
son	O	O
édition	O	O
reçue	O	O
vendredi	O	O

# review_id = validation:GDL-1989-12-15-a-i0023#match-0:50c0e458d6111e66
# document_id = GDL-1989-12-15-a-i0023#match-0
# split = validation
# action = kept_gold
# context = USA-CHINE DES JOURNALISTES DE LA « VOICE OF AMERI CA » REVIENDRONT EN CHINE (Reuter).-La station de radio « Voice of America », dont. les journalistes avaient été
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
USA	O	O
-	O	O
CHINE	O	O
DES	O	O
JOURNALISTES	O	O
DE	O	O
LA	O	O
«	O	O
VOICE	B-org.ent.radiostation.voice-of-america	B-org.ent.radiostation.voice-of-america
OF	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
AMERI	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
CA	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
»	O	O
REVIENDRONT	O	O
EN	O	O
CHINE	O	O
(	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
)	O	O
.	O	O
-	O	O
La	O	O
station	O	O
de	O	O
radio	O	O
«	O	O
Voice	B-org.ent.radiostation.voice-of-america	B-org.ent.radiostation.voice-of-america
of	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
America	I-org.ent.radiostation.voice-of-america	I-org.ent.radiostation.voice-of-america
»	O	O
,	O	O
dont	O	O
.	O	O
les	O	O
journalistes	O	O
avaient	O	O
été	O	O

# review_id = validation:GDL-1994-10-28-a-i0054#match-0:47e51c963ac9c5d7
# document_id = GDL-1994-10-28-a-i0054#match-0
# split = validation
# action = accepted_empty_gold
# context = à partir de 0 h. 00 à Radio-France Internationale, où l'arrêt de la grève a été voté mercredi soir, tandis que les votes s'engageaient à Radio-France pour décider de la poursuite ou non du
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
à	O	O
partir	O	O
de	O	O
0	O	O
h	O	O
.	O	O
00	O	O
à	O	O
Radio	B-org.ent.radiostation.rfi	B-org.ent.radiostation.rfi
-	I-org.ent.radiostation.rfi	I-org.ent.radiostation.rfi
France	I-org.ent.radiostation.rfi	I-org.ent.radiostation.rfi
Internationale	I-org.ent.radiostation.rfi	I-org.ent.radiostation.rfi
,	O	O
où	O	O
l	O	O
'	O	O
arrêt	O	O
de	O	O
la	O	O
grève	O	O
a	O	O
été	O	O
voté	O	O
mercredi	O	O
soir	O	O
,	O	O
tandis	O	O
que	O	O
les	O	O
votes	O	O
s	O	O
'	O	O
engageaient	O	O
à	O	O
Radio	O	O
-	O	O
France	O	O
pour	O	O
décider	O	O
de	O	O
la	O	O
poursuite	O	O
ou	O	O
non	O	O
du	O	O

# review_id = validation:GDL-1994-12-07-a-i0167#match-0:4b5c39939e92522b
# document_id = GDL-1994-12-07-a-i0167#match-0
# split = validation
# action = accepted_empty_gold
# context = , l'enfant gâté de la Neue Deutsche Welle, a aujourd'hui une image
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
,	O	O
l	O	O
'	O	O
enfant	O	O
gâté	O	O
de	O	O
la	O	O
Neue	O	O
Deutsche	O	O
Welle	O	O
,	O	O
a	O	O
aujourd	O	O
'	O	O
hui	O	O
une	O	O
image	O	O

# review_id = validation:IMP-1946-03-12-a-i0078#match-0:58c3840ab4c4fb20
# document_id = IMP-1946-03-12-a-i0078#match-0
# split = validation
# action = kept_gold
# context = démentie à Prague PRAGUE. 12. — AFP. — Le ministère de l'intérieur tchécoslovaque dément lundi soir une nouvelle diffusée par l'étranger selon laquelle la frontière austro-tchécoslovaque aurait été fermée par les autorités tchécoslovaques, annonce la radio de Prague. Selon l'agence « Ceteka », la frontière reste ouverte sur toute
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
démentie	O	O
à	O	O
Prague	O	O
PRAGUE	O	O
.	O	O
12	O	O
.	O	O
—	O	O
AFP	B-org.ent.pressagency.afp	B-org.ent.pressagency.afp
.	O	O
—	O	O
Le	O	O
ministère	O	O
de	O	O
l	O	O
'	O	O
intérieur	O	O
tchécoslovaque	O	O
dément	O	O
lundi	O	O
soir	O	O
une	O	O
nouvelle	O	O
diffusée	O	O
par	O	O
l	O	O
'	O	O
étranger	O	O
selon	O	O
laquelle	O	O
la	O	O
frontière	O	O
austro	O	O
-	O	O
tchécoslovaque	O	O
aurait	O	O
été	O	O
fermée	O	O
par	O	O
les	O	O
autorités	O	O
tchécoslovaques	O	O
,	O	O
annonce	O	O
la	O	O
radio	B-org.ent.radiostation.radio-prague	B-org.ent.radiostation.radio-prague
de	I-org.ent.radiostation.radio-prague	I-org.ent.radiostation.radio-prague
Prague	I-org.ent.radiostation.radio-prague	I-org.ent.radiostation.radio-prague
.	O	O
Selon	O	O
l	O	O
'	O	O
agence	O	O
«	O	O
Ceteka	B-org.ent.pressagency.ctk	B-org.ent.pressagency.ctk
»	O	O
,	O	O
la	O	O
frontière	O	O
reste	O	O
ouverte	O	O
sur	O	O
toute	O	O

# review_id = validation:IMP-1963-05-15-a-i0002:83d7e69cefc1bbe9
# document_id = IMP-1963-05-15-a-i0002
# split = validation
# action = kept_gold
# context = anciennes épurations, elles seront réhabilitées. (UPI, Reuter, Impar.) La France « inondée » Un accord de commerce a été signé, hier, à Paris, entre la France et le Japon. Il stipule que les deux pays s'accorderont le traitement de la nation la plus favorisée, et il est valable pour une durée de six ans. On en ignore encore les détails. Mais l'on sait que les exportations du Japon vers la France porteront, sans restriction, sur les montres, et avec quelques limitations, sur les appareils tographiques et les récepteurs de radio. L'accord prévoit encore l'application des règles du GATT. Un protocole précise que des mesures de sauvegarde réciproques pourront être prises si les importations de produits en provenance de l'un ou de l'autre pays étaient de nature à provoquer de graves perturbations sur les marchés respectifs. (UPI, AFP, Impar.) VIETIQUE, NOUS DEVONS AVOIR UNE FORCE DE DISSUASION, COMME LES AUTRES PAYS DU MONDE LIBRE. NOUS NE DEVONS PAS REMETTRE COMPLETEMENT A D'AUTRES LE SOIN DE NOTRE DEFENSE ». Il souligna que la recherche nucléaire n'est pas purement militaire, mais qu'elle sert et servira l'économie nationale. Passant en revue la situation nationale, le premier ministre annonça que les importations sont en hausse, et que les exportations sont eh croissance constante. Il n'y a donc pas, ajouta-til, danger d'inflation. A noter que M. Michel Debré a fait hier sa rentrée au Parlement. Il a été vivement et longuement applaudi par les députés de la majorité gaulliste et les républicains indépendants, ceux-là même qui frappèrent dans leurs mains après l'exposé de M. pidou, tandis que les représentants de l'extrême gauche et de la gauche tapaient rageusement leurs pupitres, l'orateur ayant ironisé sur eux. (AFP, Impar.) Moscou téléguiderait Pendant les fêtes de Pâques, les participants à la marche antiatomique s'étaient vu distribuer par les « espions de la paix » des plans militaires ultra-secrets. Ces mêmes « espions » continuent leurs exploits. L'autre jour, pendant plusieurs heures, ils ont bloqué toutes les lignes niques — secrètes — des services de sécurité britanniques. Ils encerclèrent d'autre part, un quartier général — secret — et graphièrent toutes les personnes qui y entraient et en sortaient. Le « Guardian » souligne que toutes ces activités de prétendus pacifistes constituent tout plement un sabotage des services secrets anglais et qu'elles sont inspirées par des instructions venant de Moscou. Le mouvement pour le désarmement nucléaire et le comité des cents se sont désolidarisés des « espions de la paix ». [(ATS, Impar.)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
anciennes	O	O
épurations	O	O
,	O	O
elles	O	O
seront	O	O
réhabilitées	O	O
.	O	O
(	O	O
UPI	B-org.ent.pressagency.up-upi	B-org.ent.pressagency.up-upi
,	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
,	O	O
Impar	O	O
.	O	O
)	O	O
La	O	O
France	O	O
«	O	O
inondée	O	O
»	O	O
Un	O	O
accord	O	O
de	O	O
commerce	O	O
a	O	O
été	O	O
signé	O	O
,	O	O
hier	O	O
,	O	O
à	O	O
Paris	O	O
,	O	O
entre	O	O
la	O	O
France	O	O
et	O	O
le	O	O
Japon	O	O
.	O	O
Il	O	O
stipule	O	O
que	O	O
les	O	O
deux	O	O
pays	O	O
s	O	O
'	O	O
accorderont	O	O
le	O	O
traitement	O	O
de	O	O
la	O	O
nation	O	O
la	O	O
plus	O	O
favorisée	O	O
,	O	O
et	O	O
il	O	O
est	O	O
valable	O	O
pour	O	O
une	O	O
durée	O	O
de	O	O
six	O	O
ans	O	O
.	O	O
On	O	O
en	O	O
ignore	O	O
encore	O	O
les	O	O
détails	O	O
.	O	O
Mais	O	O
l	O	O
'	O	O
on	O	O
sait	O	O
que	O	O
les	O	O
exportations	O	O
du	O	O
Japon	O	O
vers	O	O
la	O	O
France	O	O
porteront	O	O
,	O	O
sans	O	O
restriction	O	O
,	O	O
sur	O	O
les	O	O
montres	O	O
,	O	O
et	O	O
avec	O	O
quelques	O	O
limitations	O	O
,	O	O
sur	O	O
les	O	O
appareils	O	O
tographiques	O	O
et	O	O
les	O	O
récepteurs	O	O
de	O	O
radio	O	O
.	O	O
L	O	O
'	O	O
accord	O	O
prévoit	O	O
encore	O	O
l	O	O
'	O	O
application	O	O
des	O	O
règles	O	O
du	O	O
GATT	O	O
.	O	O
Un	O	O
protocole	O	O
précise	O	O
que	O	O
des	O	O
mesures	O	O
de	O	O
sauvegarde	O	O
réciproques	O	O
pourront	O	O
être	O	O
prises	O	O
si	O	O
les	O	O
importations	O	O
de	O	O
produits	O	O
en	O	O
provenance	O	O
de	O	O
l	O	O
'	O	O
un	O	O
ou	O	O
de	O	O
l	O	O
'	O	O
autre	O	O
pays	O	O
étaient	O	O
de	O	O
nature	O	O
à	O	O
provoquer	O	O
de	O	O
graves	O	O
perturbations	O	O
sur	O	O
les	O	O
marchés	O	O
respectifs	O	O
.	O	O
(	O	O
UPI	B-org.ent.pressagency.up-upi	B-org.ent.pressagency.up-upi
,	O	O
AFP	B-org.ent.pressagency.afp	B-org.ent.pressagency.afp
,	O	O
Impar	O	O
.	O	O
)	O	O
VIETIQUE	O	O
,	O	O
NOUS	O	O
DEVONS	O	O
AVOIR	O	O
UNE	O	O
FORCE	O	O
DE	O	O
DISSUASION	O	O
,	O	O
COMME	O	O
LES	O	O
AUTRES	O	O
PAYS	O	O
DU	O	O
MONDE	O	O
LIBRE	O	O
.	O	O
NOUS	O	O
NE	O	O
DEVONS	O	O
PAS	O	O
REMETTRE	O	O
COMPLETEMENT	O	O
A	O	O
D	O	O
'	O	O
AUTRES	O	O
LE	O	O
SOIN	O	O
DE	O	O
NOTRE	O	O
DEFENSE	O	O
»	O	O
.	O	O
Il	O	O
souligna	O	O
que	O	O
la	O	O
recherche	O	O
nucléaire	O	O
n	O	O
'	O	O
est	O	O
pas	O	O
purement	O	O
militaire	O	O
,	O	O
mais	O	O
qu	O	O
'	O	O
elle	O	O
sert	O	O
et	O	O
servira	O	O
l	O	O
'	O	O
économie	O	O
nationale	O	O
.	O	O
Passant	O	O
en	O	O
revue	O	O
la	O	O
situation	O	O
nationale	O	O
,	O	O
le	O	O
premier	O	O
ministre	O	O
annonça	O	O
que	O	O
les	O	O
importations	O	O
sont	O	O
en	O	O
hausse	O	O
,	O	O
et	O	O
que	O	O
les	O	O
exportations	O	O
sont	O	O
eh	O	O
croissance	O	O
constante	O	O
.	O	O
Il	O	O
n	O	O
'	O	O
y	O	O
a	O	O
donc	O	O
pas	O	O
,	O	O
ajouta	O	O
-	O	O
til	O	O
,	O	O
danger	O	O
d	O	O
'	O	O
inflation	O	O
.	O	O
A	O	O
noter	O	O
que	O	O
M	O	O
.	O	O
Michel	O	O
Debré	O	O
a	O	O
fait	O	O
hier	O	O
sa	O	O
rentrée	O	O
au	O	O
Parlement	O	O
.	O	O
Il	O	O
a	O	O
été	O	O
vivement	O	O
et	O	O
longuement	O	O
applaudi	O	O
par	O	O
les	O	O
députés	O	O
de	O	O
la	O	O
majorité	O	O
gaulliste	O	O
et	O	O
les	O	O
républicains	O	O
indépendants	O	O
,	O	O
ceux	O	O
-	O	O
là	O	O
même	O	O
qui	O	O
frappèrent	O	O
dans	O	O
leurs	O	O
mains	O	O
après	O	O
l	O	O
'	O	O
exposé	O	O
de	O	O
M	O	O
.	O	O
pidou	O	O
,	O	O
tandis	O	O
que	O	O
les	O	O
représentants	O	O
de	O	O
l	O	O
'	O	O
extrême	O	O
gauche	O	O
et	O	O
de	O	O
la	O	O
gauche	O	O
tapaient	O	O
rageusement	O	O
leurs	O	O
pupitres	O	O
,	O	O
l	O	O
'	O	O
orateur	O	O
ayant	O	O
ironisé	O	O
sur	O	O
eux	O	O
.	O	O
(	O	O
AFP	B-org.ent.pressagency.afp	B-org.ent.pressagency.afp
,	O	O
Impar	O	O
.	O	O
)	O	O
Moscou	O	O
téléguiderait	O	O
Pendant	O	O
les	O	O
fêtes	O	O
de	O	O
Pâques	O	O
,	O	O
les	O	O
participants	O	O
à	O	O
la	O	O
marche	O	O
antiatomique	O	O
s	O	O
'	O	O
étaient	O	O
vu	O	O
distribuer	O	O
par	O	O
les	O	O
«	O	O
espions	O	O
de	O	O
la	O	O
paix	O	O
»	O	O
des	O	O
plans	O	O
militaires	O	O
ultra	O	O
-	O	O
secrets	O	O
.	O	O
Ces	O	O
mêmes	O	O
«	O	O
espions	O	O
»	O	O
continuent	O	O
leurs	O	O
exploits	O	O
.	O	O
L	O	O
'	O	O
autre	O	O
jour	O	O
,	O	O
pendant	O	O
plusieurs	O	O
heures	O	O
,	O	O
ils	O	O
ont	O	O
bloqué	O	O
toutes	O	O
les	O	O
lignes	O	O
niques	O	O
—	O	O
secrètes	O	O
—	O	O
des	O	O
services	O	O
de	O	O
sécurité	O	O
britanniques	O	O
.	O	O
Ils	O	O
encerclèrent	O	O
d	O	O
'	O	O
autre	O	O
part	O	O
,	O	O
un	O	O
quartier	O	O
général	O	O
—	O	O
secret	O	O
—	O	O
et	O	O
graphièrent	O	O
toutes	O	O
les	O	O
personnes	O	O
qui	O	O
y	O	O
entraient	O	O
et	O	O
en	O	O
sortaient	O	O
.	O	O
Le	O	O
«	O	O
Guardian	O	O
»	O	O
souligne	O	O
que	O	O
toutes	O	O
ces	O	O
activités	O	O
de	O	O
prétendus	O	O
pacifistes	O	O
constituent	O	O
tout	O	O
plement	O	O
un	O	O
sabotage	O	O
des	O	O
services	O	O
secrets	O	O
anglais	O	O
et	O	O
qu	O	O
'	O	O
elles	O	O
sont	O	O
inspirées	O	O
par	O	O
des	O	O
instructions	O	O
venant	O	O
de	O	O
Moscou	O	O
.	O	O
Le	O	O
mouvement	O	O
pour	O	O
le	O	O
désarmement	O	O
nucléaire	O	O
et	O	O
le	O	O
comité	O	O
des	O	O
cents	O	O
se	O	O
sont	O	O
désolidarisés	O	O
des	O	O
«	O	O
espions	O	O
de	O	O
la	O	O
paix	O	O
»	O	O
.	O	O
[	O	O
(	O	O
ATS	B-org.ent.pressagency.ats-sda	B-org.ent.pressagency.ats-sda
,	O	O
Impar	O	O
.	O	O
)	O	O

# review_id = validation:IMP-1963-05-15-a-i0002:9f11188f12650c5c
# document_id = IMP-1963-05-15-a-i0002
# split = validation
# action = kept_gold
# context = anciennes épurations, elles seront réhabilitées. (UPI, Reuter, Impar.) La France « inondée » Un accord de commerce a été signé, hier, à Paris, entre la France et le Japon. Il stipule que les deux pays s'accorderont le traitement de la nation la plus favorisée, et il est valable pour une durée de six ans. On en ignore encore les détails. Mais l'on sait que les exportations du Japon vers la France porteront, sans restriction, sur les montres, et avec quelques limitations, sur les appareils tographiques et les récepteurs de radio. L'accord prévoit encore l'application des règles du GATT. Un protocole précise que des mesures de sauvegarde réciproques pourront être prises si les importations de produits en provenance de l'un ou de l'autre pays étaient de nature à provoquer de graves perturbations sur les marchés respectifs. (UPI, AFP, Impar.) VIETIQUE, NOUS DEVONS AVOIR UNE FORCE DE DISSUASION, COMME LES AUTRES PAYS DU MONDE LIBRE. NOUS NE DEVONS PAS REMETTRE COMPLETEMENT A D'AUTRES LE SOIN DE NOTRE DEFENSE ». Il souligna que la recherche nucléaire n'est pas purement militaire, mais qu'elle sert et servira l'économie nationale. Passant en revue la situation nationale, le premier ministre annonça que les importations sont en hausse, et que les exportations sont eh croissance constante. Il n'y a donc pas, ajouta-til, danger d'inflation. A noter que M. Michel Debré a fait hier sa rentrée au Parlement. Il a été vivement et longuement applaudi par les députés de la majorité gaulliste et les républicains indépendants, ceux-là même qui frappèrent dans leurs mains après l'exposé de M. pidou, tandis que les représentants de l'extrême gauche et de la gauche tapaient rageusement leurs pupitres, l'orateur ayant ironisé sur eux. (AFP, Impar.) Moscou téléguiderait Pendant les fêtes de Pâques, les participants à la marche antiatomique s'étaient vu distribuer par les « espions de la paix » des plans militaires ultra-secrets. Ces mêmes « espions » continuent leurs exploits. L'autre jour, pendant plusieurs heures, ils ont bloqué toutes les lignes niques — secrètes — des services de sécurité britanniques. Ils encerclèrent d'autre part, un quartier général — secret — et graphièrent toutes les personnes qui y entraient et en sortaient. Le « Guardian » souligne que toutes ces activités de prétendus pacifistes constituent tout plement un sabotage des services secrets anglais et qu'elles sont inspirées par des instructions venant de Moscou. Le mouvement pour le désarmement nucléaire et le comité des cents se sont désolidarisés des « espions de la paix ». [(ATS, Impar.)
TOKEN	BEFORE_NERTAG	AFTER_NERTAG
anciennes	O	O
épurations	O	O
,	O	O
elles	O	O
seront	O	O
réhabilitées	O	O
.	O	O
(	O	O
UPI	B-org.ent.pressagency.up-upi	B-org.ent.pressagency.up-upi
,	O	O
Reuter	B-org.ent.pressagency.reuters	B-org.ent.pressagency.reuters
,	O	O
Impar	O	O
.	O	O
)	O	O
La	O	O
France	O	O
«	O	O
inondée	O	O
»	O	O
Un	O	O
accord	O	O
de	O	O
commerce	O	O
a	O	O
été	O	O
signé	O	O
,	O	O
hier	O	O
,	O	O
à	O	O
Paris	O	O
,	O	O
entre	O	O
la	O	O
France	O	O
et	O	O
le	O	O
Japon	O	O
.	O	O
Il	O	O
stipule	O	O
que	O	O
les	O	O
deux	O	O
pays	O	O
s	O	O
'	O	O
accorderont	O	O
le	O	O
traitement	O	O
de	O	O
la	O	O
nation	O	O
la	O	O
plus	O	O
favorisée	O	O
,	O	O
et	O	O
il	O	O
est	O	O
valable	O	O
pour	O	O
une	O	O
durée	O	O
de	O	O
six	O	O
ans	O	O
.	O	O
On	O	O
en	O	O
ignore	O	O
encore	O	O
les	O	O
détails	O	O
.	O	O
Mais	O	O
l	O	O
'	O	O
on	O	O
sait	O	O
que	O	O
les	O	O
exportations	O	O
du	O	O
Japon	O	O
vers	O	O
la	O	O
France	O	O
porteront	O	O
,	O	O
sans	O	O
restriction	O	O
,	O	O
sur	O	O
les	O	O
montres	O	O
,	O	O
et	O	O
avec	O	O
quelques	O	O
limitations	O	O
,	O	O
sur	O	O
les	O	O
appareils	O	O
tographiques	O	O
et	O	O
les	O	O
récepteurs	O	O
de	O	O
radio	O	O
.	O	O
L	O	O
'	O	O
accord	O	O
prévoit	O	O
encore	O	O
l	O	O
'	O	O
application	O	O
des	O	O
règles	O	O
du	O	O
